,CustomerID,pfm_spent,fm_nb_orders,fm_nb_items,fm_total_spent,fm_used_coupon,first_order_month,fm_purchased_accessory,first_item_size,accepts_marketing,wealthy_zip,region,first_item_price_range
358,Anonymous827,157.0,3,9,345.0,1,6,0,M,0,0,NE,low
359,Anonymous16129,158.0,2,2,84.0,1,6,0,L,1,0,MW,high
360,Anonymous14773,0.0,1,2,90.0,0,11,0,M,0,0,MW,high
361,Anonymous5000,95.0,1,2,69.0,1,11,0,S,1,0,S,medium
362,Anonymous3081,113.2,2,2,92.0,0,1,0,M,0,0,S,high
363,Anonymous13603,510.75,1,5,159.0,0,7,1,L,0,0,W,medium
364,Anonymous11692,193.0,1,1,45.0,1,3,0,S,0,0,S,high
365,Anonymous7053,203.4,1,1,42.0,0,7,0,S,1,0,S,medium
366,Anonymous8804,139.0,1,3,98.0,0,8,0,S,1,0,W,medium
367,Anonymous4499,120.0,3,8,300.0,1,9,0,S,0,0,MW,medium
368,Anonymous5161,368.0,1,2,98.0,0,6,0,M,1,0,S,high
369,Anonymous7688,88.2,2,4,152.4,1,9,0,S,1,0,W,high
370,Anonymous8810,499.4,1,1,45.0,1,1,0,S,0,0,W,high
371,Anonymous16452,0.0,5,5,202.9,1,10,0,S,0,0,MW,high
372,Anonymous13620,185.0,2,3,130.0,0,5,0,M,0,1,W,low
373,Anonymous3053,119.0,2,2,67.0,1,12,0,L,0,0,NE,high
374,Anonymous3646,392.5,3,13,498.0,1,7,0,M,0,0,S,low
375,Anonymous8293,120.75,1,1,22.5,1,3,1,No size,0,0,S,low
376,Anonymous8289,60.0,1,1,15.0,0,8,1,No size,1,0,W,low
377,Anonymous10553,184.0,1,1,36.0,1,12,0,S,0,0,W,medium
378,Anonymous11180,35.0,4,8,327.0,1,9,0,XS,0,0,NE,high
379,Anonymous7074,112.0,3,3,88.0,0,4,1,S,0,0,S,high
380,Anonymous10541,100.0,1,4,186.0,0,3,0,XS,1,0,W,high
381,Anonymous995,99.19999999999999,2,2,44.0,0,6,0,S,0,0,S,low
382,Anonymous13628,52.0,4,6,224.25,1,8,0,M,1,1,S,medium
383,Anonymous3065,260.0,1,1,50.0,0,1,0,L,0,0,W,high
384,Anonymous2562,30.0,4,10,378.25,1,7,0,M,0,0,W,medium
385,Anonymous5354,276.0,1,2,100.0,0,12,0,S,1,0,MW,high
386,Anonymous11902,133.0,2,3,110.0,0,3,0,L,1,0,NE,low
387,Anonymous3812,213.0,2,3,125.0,1,12,0,XS,0,0,S,high
388,Anonymous127,226.2,1,1,45.0,1,2,0,M,0,0,W,high
389,Anonymous16291,364.0,1,1,50.0,0,2,0,S,1,0,S,high
390,Anonymous10752,103.0,1,3,120.0,0,10,0,XL,0,0,S,medium
391,Anonymous5246,239.15,1,1,45.0,1,3,0,S,0,0,MW,high
392,Anonymous8549,95.0,2,5,190.0,0,3,1,M,1,0,MW,low
393,Anonymous12062,309.0,2,4,132.8,1,2,0,S,0,0,W,high
394,Anonymous1401,282.0,1,1,20.0,0,1,1,No size,0,0,W,low
395,Anonymous7998,181.0,1,1,40.0,0,8,0,L,0,0,S,medium
396,Anonymous13239,192.0,1,1,45.0,1,3,0,S,0,1,MW,high
397,Anonymous12230,181.0,1,1,50.0,0,2,0,M,0,0,W,high
398,Anonymous15071,159.4,2,2,77.0,0,8,0,M,0,0,MW,medium
399,Anonymous15743,48.0,1,1,50.0,0,2,0,XL,1,0,S,high
400,Anonymous5310,228.2,1,1,50.0,0,1,0,XS,0,0,W,high
401,Anonymous6043,169.2,1,3,113.4,1,8,0,L,0,0,W,low
402,Anonymous642,109.75,1,1,18.75,1,11,1,No size,1,0,MW,low
403,Anonymous1343,255.0,1,1,35.0,0,5,0,XL,0,0,S,medium
404,Anonymous7765,95.75,2,2,75.0,1,5,0,M,1,0,S,medium
405,Anonymous3867,225.0,1,1,43.2,1,5,0,M,1,0,MW,high
406,Anonymous6465,372.5,1,4,136.0,1,10,0,M,0,0,W,high
407,Anonymous2867,208.2,1,2,90.0,0,1,0,M,0,0,W,high
408,Anonymous4659,334.0,1,1,48.0,0,6,0,XS,0,0,MW,high
409,Anonymous7302,137.0,2,2,88.0,0,8,0,M,0,0,MW,high
410,Anonymous10820,375.0,1,1,16.0,0,2,1,No size,0,0,MW,low
411,Anonymous5263,0.0,4,4,162.0,0,11,0,XS,0,1,NE,high
412,Anonymous351,50.0,1,1,37.6,1,4,0,S,0,0,W,high
413,Anonymous5250,48.0,2,2,96.0,0,10,0,XS,1,0,W,high
414,Anonymous2031,353.0,3,10,454.0,1,9,0,L,1,1,NE,high
415,Anonymous650,216.0,1,1,48.0,0,2,0,XL,0,0,S,high
416,Anonymous9463,0.0,5,9,308.0,0,10,0,M,0,0,S,high
417,Anonymous4212,262.8,1,2,83.0,0,5,0,S,0,0,S,medium
418,Anonymous6435,148.0,2,2,100.0,0,10,0,S,0,0,W,high
419,Anonymous12238,234.2,1,1,25.6,1,1,0,L,1,0,NE,low
420,Anonymous4611,0.0,1,1,40.0,0,11,0,M,0,0,S,high
421,Anonymous5669,87.0,2,4,146.5,1,12,0,XL,0,0,S,medium
422,Anonymous15295,512.5,1,2,64.8,1,3,0,M,0,0,W,low
423,Anonymous9856,87.0,3,4,192.0,0,6,0,M,0,1,W,high
424,Anonymous565,185.6,1,1,20.0,0,1,1,No size,0,0,W,low
425,Anonymous10675,0.0,3,3,104.6,1,4,0,M,0,0,W,high
426,Anonymous13762,182.55,1,1,50.0,0,3,0,XS,0,0,MW,high
427,Anonymous8638,243.6,1,1,45.0,1,1,0,M,0,0,S,high
428,Anonymous5029,131.0,3,3,146.0,0,2,0,M,1,0,MW,high
429,Anonymous153,0.0,5,6,254.0,0,10,0,S,0,0,NE,high
430,Anonymous4238,197.0,1,4,105.0,0,11,0,M,1,0,NE,low
431,Anonymous5210,269.0,1,2,75.0,0,5,0,M,1,0,S,low
432,Anonymous9771,182.2,1,2,93.0,0,3,0,M,0,0,MW,medium
433,Anonymous2781,120.0,2,2,100.0,0,6,0,L,0,0,W,high
434,Anonymous9282,572.0,1,4,178.2,1,4,0,XS,1,0,NE,high
435,Anonymous15308,161.45,1,1,35.0,0,7,0,M,0,0,NE,medium
436,Anonymous3413,41.0,4,11,410.9,1,6,0,L,1,0,S,medium
437,Anonymous15808,22.5,1,1,47.0,0,4,0,M,0,0,W,high
438,Anonymous14091,135.0,2,2,100.0,0,10,0,XS,0,1,W,high
439,Anonymous5220,197.75,1,1,45.0,1,3,0,M,1,0,MW,high
440,Anonymous2803,299.05,1,1,35.0,0,5,0,L,0,0,NE,medium
441,Anonymous6575,288.0,2,4,196.0,0,10,0,XS,0,0,W,high
442,Anonymous7396,111.5,2,3,140.0,0,3,0,M,0,0,S,high
443,Anonymous7990,85.0,3,3,105.0,0,9,0,M,0,0,NE,medium
444,Anonymous11974,73.8,2,3,117.0,0,4,1,No size,1,0,W,low
445,Anonymous194,35.0,3,3,122.0,0,11,0,XL,0,1,NE,high
446,Anonymous9333,33.75,1,1,25.0,0,4,1,No size,0,0,W,low
447,Anonymous2940,267.0,1,1,25.0,0,7,1,No size,1,0,W,low
448,Anonymous5931,361.0,1,3,89.0,0,1,1,No size,0,0,W,low
449,Anonymous13824,210.0,1,1,50.0,0,5,0,S,0,0,MW,high
450,Anonymous5232,0.0,5,6,290.0,0,6,0,M,0,0,MW,high
451,Anonymous9861,90.0,3,3,125.0,0,6,1,XS,0,0,W,high
452,Anonymous2934,0.0,1,2,73.0,0,11,0,S,1,0,MW,medium
453,Anonymous6794,135.25,3,3,123.0,1,11,0,M,0,0,W,high
454,Anonymous6678,188.0,1,2,40.0,0,11,0,S,0,0,W,low
455,Anonymous15170,140.0,2,4,172.0,1,11,0,M,0,0,S,high
456,Anonymous1741,81.0,3,3,134.0,0,1,0,M,0,0,W,medium
457,Anonymous8927,88.75,1,1,45.0,1,4,0,L,0,0,NE,high
458,Anonymous6128,0.0,4,5,214.2,1,4,0,M,0,1,W,high
459,Anonymous12566,75.0,2,2,87.5,1,4,0,S,0,0,W,high
460,Anonymous3259,156.5,2,5,177.8,1,5,0,S,0,0,S,low
461,Anonymous4384,192.0,1,2,41.0,0,6,1,No size,0,0,W,low
462,Anonymous7925,63.0,3,3,116.0,0,1,1,XS,0,1,NE,high
463,Anonymous3264,163.6,2,5,156.0,1,7,0,L,1,0,NE,medium
464,Anonymous5115,73.5,1,1,15.0,0,1,1,No size,0,1,MW,low
465,Anonymous4010,100.0,3,4,125.0,0,11,1,XL,0,0,W,low
466,Anonymous3928,52.0,2,2,96.0,0,6,0,M,0,0,MW,high
467,Anonymous6827,145.6,1,1,42.0,0,7,0,S,0,0,W,medium
468,Anonymous5886,37.5,4,4,156.7,1,7,0,L,0,0,MW,high
469,Anonymous10000,98.0,1,1,45.0,0,12,0,L,1,0,W,high
470,Anonymous974,428.4,2,4,174.8,1,11,0,S,0,0,W,medium
471,Anonymous3137,245.95,1,2,64.8,1,4,0,L,0,0,MW,low
472,Anonymous12571,339.0,1,2,78.0,0,10,0,M,0,0,S,low
473,Anonymous12662,448.6,2,6,268.0,1,7,0,S,1,0,W,high
474,Anonymous5505,96.0,2,2,83.0,0,9,0,L,0,0,S,medium
475,Anonymous11566,100.0,3,4,148.8,1,1,0,L,1,0,MW,high
476,Anonymous14588,152.0,1,1,40.0,0,9,0,L,1,1,S,medium
477,Anonymous6215,463.6,1,3,135.0,0,3,0,S,0,1,NE,medium
478,Anonymous11561,0.0,5,7,254.4,1,6,0,S,0,1,S,high
479,Anonymous15885,193.7,1,1,45.0,1,1,0,M,1,0,W,high
480,Anonymous8907,167.75,2,3,135.0,0,9,0,XL,0,0,W,high
481,Anonymous10326,298.8,1,1,45.0,1,1,0,L,0,0,W,high
482,Anonymous9018,138.5,3,5,210.0,0,9,0,XL,0,0,S,medium
483,Anonymous11551,64.0,2,2,74.0,0,7,0,L,0,0,W,low
484,Anonymous6129,173.0,2,2,100.0,0,5,0,M,0,0,W,high
485,Anonymous2212,147.3,2,2,82.6,1,4,0,M,1,1,MW,medium
486,Anonymous1783,77.75,1,1,50.0,0,8,0,XL,0,0,MW,high
487,Anonymous11402,243.25,1,1,37.0,0,7,0,M,1,0,W,medium
488,Anonymous1697,153.0,1,1,37.5,1,11,0,L,0,0,NE,high
489,Anonymous13504,71.0,1,2,41.0,0,4,1,No size,0,0,W,low
490,Anonymous9726,291.25,1,4,107.1,1,9,1,No size,0,0,W,low
491,Anonymous11407,325.1,2,4,183.0,0,6,0,S,0,0,W,high
492,Anonymous16058,325.0,2,6,255.0,1,9,0,L,1,0,S,high
493,Anonymous1800,65.0,2,4,185.0,0,12,0,S,0,1,W,high
494,Anonymous2237,127.0,2,5,148.2,1,9,1,S,0,0,W,high
495,Anonymous10435,130.0,2,4,163.0,0,5,0,XL,0,0,MW,low
496,Anonymous6878,162.0,2,3,114.0,0,12,0,M,0,1,MW,high
497,Anonymous14366,105.0,1,2,69.75,1,11,0,L,0,0,NE,medium
498,Anonymous9088,0.0,5,5,238.0,0,11,0,M,1,1,S,high
499,Anonymous1822,0.0,5,9,353.0,0,1,1,No size,1,0,W,low
500,Anonymous15484,1110.0,1,2,85.0,0,5,0,S,0,0,NE,high
501,Anonymous3202,101.0,2,2,63.0,1,11,0,S,0,0,NE,high
502,Anonymous2396,265.5,1,3,108.0,0,7,1,No size,0,0,S,low
503,Anonymous3203,200.75,3,6,234.25,1,8,0,S,0,0,S,high
504,Anonymous882,0.0,5,6,223.0,1,1,1,S,0,0,S,high
505,Anonymous3281,175.7,1,1,50.0,0,12,0,L,1,0,S,high
506,Anonymous15491,245.0,3,3,145.0,0,7,0,M,0,1,NE,medium
507,Anonymous11480,230.0,1,1,45.0,0,12,0,S,0,0,W,medium
508,Anonymous1768,0.0,2,3,47.0,1,1,1,No size,0,0,S,low
509,Anonymous10041,50.0,2,10,447.0,0,12,0,M,0,0,NE,medium
510,Anonymous15673,421.0,1,3,94.4,1,5,0,L,0,0,W,high
511,Anonymous6968,160.0,2,4,127.75,1,11,0,XS,0,0,MW,medium
512,Anonymous8642,0.0,4,9,314.75,1,5,0,S,0,1,S,high
513,Anonymous5655,57.75,3,5,203.95,1,8,0,S,0,0,W,high
514,Anonymous11986,50.0,2,2,98.0,0,6,0,XS,0,0,S,high
515,Anonymous46,112.5,2,3,125.0,1,5,0,S,0,0,W,low
516,Anonymous9327,82.5,2,2,50.0,0,6,1,S,0,0,S,low
517,Anonymous3521,151.7,1,1,40.5,1,2,0,M,1,1,W,medium
518,Anonymous5657,0.0,4,4,155.0,0,3,1,S,0,0,W,medium
519,Anonymous16263,40.0,3,6,280.0,1,11,0,XS,1,1,NE,high
520,Anonymous7202,257.25,1,7,269.0,1,10,0,L,0,0,W,medium
521,Anonymous14446,464.0,1,5,160.0,0,1,1,M,0,0,S,medium
522,Anonymous10949,107.95,1,1,45.0,1,4,0,S,0,0,W,high
523,Anonymous8608,77.0,2,2,80.0,0,10,0,M,0,0,W,high
524,Anonymous7781,486.25,1,4,164.0,0,2,0,XL,1,0,W,low
525,Anonymous73,137.5,1,2,82.8,1,3,0,M,0,0,MW,medium
526,Anonymous13265,65.0,2,2,85.0,0,5,0,XL,0,0,S,medium
527,Anonymous10018,77.0,1,1,35.0,0,5,0,L,0,0,S,medium
528,Anonymous778,65.0,1,1,45.0,0,11,0,M,0,0,MW,high
529,Anonymous1082,0.0,2,2,42.0,0,10,0,M,0,0,W,low
530,Anonymous11486,128.0,1,2,67.5,1,5,0,S,0,0,S,low
531,Anonymous15915,144.0,2,3,100.0,0,10,0,M,0,0,W,low
532,Anonymous9297,142.0,1,1,45.0,1,2,0,S,0,1,MW,high
533,Anonymous11546,40.0,3,3,132.5,1,4,0,XS,0,1,W,high
534,Anonymous16346,45.0,1,5,108.0,0,8,0,S,1,0,S,low
535,Anonymous15810,0.0,4,4,76.0,0,7,0,M,1,0,W,low
536,Anonymous12921,75.0,2,3,105.0,0,11,0,L,0,0,S,medium
537,Anonymous13432,0.0,2,2,60.0,0,5,0,L,0,0,S,low
538,Anonymous3861,137.6,1,1,15.0,0,11,1,No size,1,0,W,low
539,Anonymous10985,0.0,3,6,215.0,1,7,1,M,0,0,W,high
540,Anonymous3903,48.0,2,2,100.0,0,11,0,M,1,0,W,high
541,Anonymous7788,140.0,1,1,50.0,0,11,0,M,0,0,MW,high
542,Anonymous11378,0.0,4,5,160.0,1,12,1,M,0,0,S,medium
543,Anonymous11963,87.0,2,2,83.0,0,5,0,S,0,0,W,low
544,Anonymous3157,0.0,1,1,36.0,1,11,0,XS,0,0,MW,high
545,Anonymous6470,260.95,1,1,45.0,1,7,0,M,0,0,S,high
546,Anonymous9012,78.2,2,2,100.0,0,10,0,XS,1,0,W,high
547,Anonymous9312,220.0,1,1,45.0,1,3,0,XS,0,0,NE,high
548,Anonymous2010,40.0,3,4,157.0,0,8,0,M,0,1,W,medium
549,Anonymous6979,115.25,1,1,40.8,1,5,0,XS,0,1,NE,high
550,Anonymous1450,48.0,1,2,80.0,0,11,0,S,0,0,W,medium
551,Anonymous3859,77.0,3,8,326.0,1,7,1,S,0,0,MW,medium
552,Anonymous8502,322.0,1,1,29.75,1,10,0,XL,0,0,S,medium
553,Anonymous10933,517.0,1,6,225.0,0,7,1,No size,0,1,W,low
554,Anonymous13066,0.0,4,6,230.0,0,11,0,L,0,0,MW,medium
555,Anonymous6930,98.0,1,2,92.0,0,12,0,M,0,1,W,medium
556,Anonymous16032,40.0,1,1,45.0,0,3,0,M,0,0,S,medium
557,Anonymous2442,25.0,3,5,168.0,0,5,0,L,0,0,S,low
558,Anonymous13977,229.0,1,3,135.0,0,8,0,M,0,1,NE,high
559,Anonymous5316,143.75,1,1,45.0,0,5,0,L,0,0,W,medium
560,Anonymous14494,110.5,1,1,50.0,0,6,0,S,0,0,NE,high
561,Anonymous812,43.2,2,4,140.0,0,3,1,M,0,0,MW,low
562,Anonymous11511,45.0,1,1,45.0,0,10,0,S,0,0,W,high
563,Anonymous7250,37.0,1,1,37.5,1,7,0,M,0,0,W,high
564,Anonymous8559,157.0,1,1,40.0,0,7,0,S,0,0,S,medium
565,Anonymous12065,45.0,1,1,45.0,0,8,0,M,0,0,W,high
566,Anonymous7254,119.0,1,2,90.0,0,7,0,XS,0,0,S,high
567,Anonymous12902,139.6,1,1,50.0,0,9,0,L,1,0,S,high
568,Anonymous3486,67.0,2,3,109.2,1,11,0,L,0,0,W,high
569,Anonymous4635,85.0,2,2,100.0,0,10,0,S,0,0,W,high
570,Anonymous12900,135.0,2,2,87.5,1,12,0,XS,0,1,NE,high
571,Anonymous10876,292.0,1,1,29.75,1,9,0,M,0,1,W,medium
572,Anonymous13990,143.75,2,8,267.0,0,10,0,S,0,0,MW,low
573,Anonymous12871,73.0,1,2,73.0,0,6,0,S,0,0,W,low
574,Anonymous10842,133.8,1,1,50.0,0,2,0,XL,0,0,S,high
575,Anonymous11440,45.0,3,4,172.0,0,9,0,S,0,0,W,high
576,Anonymous12093,99.2,3,5,157.5,1,6,1,M,1,0,S,medium
577,Anonymous29,83.0,2,2,95.0,1,10,0,S,0,0,MW,high
578,Anonymous3491,132.0,1,1,50.0,0,2,0,L,0,0,W,high
579,Anonymous5968,245.0,2,5,203.0,1,6,0,M,0,1,NE,low
580,Anonymous10845,0.0,1,1,45.0,0,11,0,M,0,0,W,medium
581,Anonymous15108,0.0,1,3,46.0,0,11,1,No size,0,1,NE,low
582,Anonymous1629,82.8,1,1,37.6,1,4,0,S,1,0,S,high
583,Anonymous8007,196.5,2,6,185.5,1,7,0,S,0,0,NE,low
584,Anonymous4441,0.0,4,5,152.0,1,10,0,L,0,0,MW,low
585,Anonymous12100,96.0,2,4,200.0,0,10,0,M,0,0,S,high
586,Anonymous1288,117.0,1,1,48.0,0,12,0,S,0,0,S,high
587,Anonymous8562,0.0,4,5,186.0,0,3,0,M,0,1,NE,medium
588,Anonymous1995,0.0,1,2,41.0,0,5,1,No size,0,0,W,low
589,Anonymous2914,0.0,4,7,259.0,0,9,0,XL,0,0,S,low
590,Anonymous15064,304.5,2,4,152.0,0,9,0,S,0,0,S,high
591,Anonymous1093,0.0,1,2,41.0,0,4,1,No size,0,0,W,low
592,Anonymous3221,35.0,3,4,159.75,1,8,0,L,0,1,S,medium
593,Anonymous1627,121.5,2,3,119.0,0,12,0,S,0,0,S,low
594,Anonymous11446,115.0,2,6,265.0,1,8,0,S,0,0,W,high
595,Anonymous14558,208.0,1,1,50.0,0,3,0,XS,0,0,S,high
596,Anonymous12907,131.0,1,3,135.0,1,2,0,XS,0,0,W,high
597,Anonymous6041,0.0,3,5,224.5,1,6,0,L,0,1,S,high
598,Anonymous15777,50.0,2,3,134.0,0,3,0,L,0,0,W,medium
599,Anonymous11525,379.75,1,2,85.0,1,5,0,M,0,0,W,high
600,Anonymous16307,127.0,1,1,50.0,0,1,0,S,0,0,W,high
601,Anonymous2004,98.0,2,2,80.0,0,10,0,M,1,0,NE,high
602,Anonymous7247,133.2,1,1,22.5,1,11,1,No size,0,0,W,low
603,Anonymous11489,0.0,2,4,163.0,0,3,0,M,0,0,MW,low
604,Anonymous1395,0.0,1,1,25.0,0,4,1,No size,1,0,S,low
605,Anonymous7292,202.2,1,1,45.0,1,3,0,XL,0,0,S,high
606,Anonymous3957,180.0,1,2,82.8,1,2,0,S,1,0,W,medium
607,Anonymous13958,0.0,4,9,336.0,0,7,1,XL,0,0,MW,low
608,Anonymous6953,132.0,2,3,120.0,0,5,0,XS,1,0,W,high
609,Anonymous11495,0.0,2,2,80.0,0,12,0,S,0,0,W,medium
610,Anonymous1919,130.8,2,2,88.2,1,3,0,S,0,0,S,high
611,Anonymous1999,61.629999999999995,1,1,50.0,0,7,0,S,0,0,W,high
612,Anonymous15898,124.0,2,2,69.0,1,10,0,L,0,0,MW,medium
613,Anonymous10047,123.0,1,1,45.0,1,5,0,L,0,0,S,high
614,Anonymous1843,48.0,3,5,246.0,0,2,0,S,0,0,W,high
615,Anonymous14260,128.0,1,3,76.0,0,10,1,No size,1,0,MW,low
616,Anonymous7085,183.0,1,2,92.0,0,3,0,S,0,0,MW,medium
617,Anonymous4993,0.0,4,4,185.0,1,1,0,M,0,0,S,high
618,Anonymous11757,204.7,1,3,115.0,0,2,1,No size,0,0,W,low
619,Anonymous7078,87.0,2,5,213.0,1,5,0,S,0,0,W,low
620,Anonymous13118,158.0,1,1,50.0,0,12,0,M,0,1,NE,high
621,Anonymous1131,173.2,1,3,121.0,0,10,1,No size,1,0,NE,low
622,Anonymous15848,219.7,2,6,233.8,1,11,0,S,1,1,W,medium
623,Anonymous14678,48.0,1,1,50.0,0,3,0,M,1,0,W,high
624,Anonymous10067,0.0,4,4,185.0,0,9,0,XS,0,0,S,medium
625,Anonymous12972,192.0,2,3,133.0,0,6,0,M,0,0,W,medium
626,Anonymous5007,30.0,1,1,50.0,0,1,0,M,0,1,NE,high
627,Anonymous6818,80.0,3,6,260.0,1,7,0,L,0,0,W,medium
628,Anonymous16433,67.75,2,4,157.55,1,10,0,S,0,0,W,high
629,Anonymous3347,75.0,1,1,25.0,0,1,1,No size,0,0,S,low
630,Anonymous14654,274.0,1,1,25.0,0,2,1,No size,0,0,MW,low
631,Anonymous11778,226.8,1,3,72.0,1,4,1,S,1,0,NE,high
632,Anonymous2374,209.75,1,1,50.0,0,9,0,L,0,0,W,high
633,Anonymous6839,20.0,1,1,45.0,0,8,0,S,0,0,MW,high
634,Anonymous5592,172.0,1,1,42.5,1,8,0,L,0,0,W,high
635,Anonymous3042,376.5,1,2,100.0,0,6,0,M,0,0,S,high
636,Anonymous2479,0.0,1,1,25.6,1,12,0,M,0,0,S,low
637,Anonymous4471,120.0,1,1,48.0,0,1,0,XS,0,0,W,high
638,Anonymous1806,162.0,2,4,155.0,0,5,0,M,0,0,W,high
639,Anonymous10070,282.75,1,1,50.0,0,9,0,S,0,1,W,high
640,Anonymous14253,48.0,2,2,95.0,1,11,0,S,0,1,NE,high
641,Anonymous4474,142.75,2,4,162.0,0,7,0,S,0,0,S,low
642,Anonymous5511,187.5,1,1,45.0,1,3,0,M,0,0,S,high
643,Anonymous14839,277.8,1,1,50.0,0,1,0,XS,0,0,W,high
644,Anonymous11318,60.0,1,1,35.0,0,10,0,S,0,0,W,medium
645,Anonymous16419,83.0,1,2,92.0,0,12,0,S,0,0,W,medium
646,Anonymous14370,91.5,3,3,109.0,0,8,0,M,0,1,W,medium
647,Anonymous3758,58.6,1,1,25.0,0,8,1,No size,1,0,S,low
648,Anonymous14133,35.0,1,2,85.0,1,8,0,XS,0,0,NE,high
649,Anonymous11298,34.0,3,8,273.0,1,9,0,S,0,0,S,low
650,Anonymous2462,151.2,3,6,232.9,1,10,1,No size,0,0,MW,low
651,Anonymous7937,307.0,1,2,85.0,0,9,0,L,0,0,NE,high
652,Anonymous8824,166.0,1,1,20.0,0,1,1,No size,0,1,W,low
653,Anonymous4493,0.0,2,2,30.0,0,10,0,M,0,0,MW,low
654,Anonymous1664,0.0,3,6,207.0,0,3,1,L,0,0,S,high
655,Anonymous6777,36.0,3,6,266.8,1,10,0,S,0,0,W,medium
656,Anonymous11680,726.0,1,4,182.0,0,1,0,M,0,1,NE,medium
657,Anonymous7849,432.5,1,1,50.0,0,5,0,M,0,0,MW,high
658,Anonymous7036,25.0,3,4,132.0,0,3,1,No size,0,0,S,low
659,Anonymous9965,47.0,2,2,39.0,0,1,1,No size,0,0,S,low
660,Anonymous3296,0.0,2,5,177.0,0,3,1,L,1,0,MW,medium
661,Anonymous4361,142.0,1,1,50.0,0,10,0,M,0,0,W,high
662,Anonymous6771,111.25,1,1,45.0,1,3,0,XS,0,0,W,high
663,Anonymous13127,40.0,3,3,144.0,0,5,0,M,0,0,W,high
664,Anonymous14358,98.0,3,7,326.0,1,10,0,XL,0,0,W,high
665,Anonymous11720,100.0,2,2,100.0,0,6,0,L,0,0,W,high
666,Anonymous3279,105.0,2,3,120.0,0,8,0,L,0,1,W,medium
667,Anonymous14304,135.2,1,1,40.0,0,7,0,S,0,0,S,high
668,Anonymous7052,248.6,1,6,242.0,0,2,0,S,0,0,W,low
669,Anonymous15859,123.9,1,1,50.0,0,1,0,S,0,1,W,high
670,Anonymous5560,170.15,1,1,37.8,1,1,0,S,0,0,S,medium
671,Anonymous6810,201.75,1,1,35.0,0,10,0,S,0,0,MW,medium
672,Anonymous8801,60.0,2,3,130.75,1,9,0,XL,0,0,MW,medium
673,Anonymous14315,243.0,1,1,40.0,0,7,0,XL,0,0,MW,medium
674,Anonymous4349,0.0,2,2,50.4,1,7,1,S,0,0,NE,high
675,Anonymous14355,264.0,1,3,133.0,0,6,0,M,0,0,W,medium
676,Anonymous11239,85.0,2,2,75.0,0,5,0,S,0,0,S,high
677,Anonymous912,155.25,1,1,35.0,0,8,0,M,1,0,S,medium
678,Anonymous15765,40.0,1,1,16.0,0,6,1,No size,0,0,W,low
679,Anonymous1114,0.0,4,7,244.0,0,10,0,M,1,0,W,medium
680,Anonymous1488,179.2,1,1,45.0,0,10,0,M,0,0,W,high
681,Anonymous14881,130.75,2,2,98.0,0,6,0,S,0,1,W,high
682,Anonymous2986,48.0,2,2,92.0,0,1,0,L,0,1,NE,medium
683,Anonymous3242,175.0,1,1,45.0,0,2,0,S,0,0,S,medium
684,Anonymous9266,0.0,4,5,223.0,1,8,0,S,0,0,S,high
685,Anonymous9034,53.5,2,3,148.0,0,6,0,S,0,0,MW,high
686,Anonymous11361,196.0,2,3,111.0,1,5,0,XL,0,0,W,medium
687,Anonymous11900,245.0,1,2,74.0,0,7,0,S,1,0,NE,low
688,Anonymous14146,173.0,2,2,85.0,0,8,0,M,1,1,W,high
689,Anonymous6615,106.8,1,1,45.0,1,2,0,S,0,1,W,high
690,Anonymous8672,244.0,1,1,50.0,0,5,0,M,0,0,MW,high
691,Anonymous12933,106.0,2,3,110.0,0,11,0,L,0,0,S,medium
692,Anonymous2495,0.0,4,6,245.0,1,7,0,S,1,0,S,high
693,Anonymous5497,64.0,3,9,311.0,0,9,0,L,0,0,S,low
694,Anonymous6631,150.0,2,3,135.0,0,5,0,S,0,1,W,low
695,Anonymous13022,209.0,1,2,85.0,0,5,0,S,1,0,MW,medium
696,Anonymous6860,127.0,1,2,85.0,1,6,0,S,0,0,S,high
697,Anonymous927,117.0,1,1,45.0,1,4,0,L,0,0,W,high
698,Anonymous4277,110.5,1,2,65.0,0,10,0,XS,0,0,NE,medium
699,Anonymous5494,123.2,2,3,120.0,0,5,0,S,0,0,MW,low
700,Anonymous9286,274.5,1,2,70.0,0,5,0,L,0,0,S,low
701,Anonymous15883,166.0,1,1,40.0,0,7,0,S,0,0,W,high
702,Anonymous3154,161.0,1,2,82.8,1,12,0,S,0,0,W,medium
703,Anonymous14597,172.0,1,1,45.0,1,1,0,S,0,0,S,high
704,Anonymous3422,102.0,1,1,35.0,0,8,0,S,0,0,W,medium
705,Anonymous2980,191.6,1,2,76.5,1,5,0,S,1,0,S,medium
706,Anonymous1595,131.0,2,3,133.0,0,8,0,S,0,1,W,high
707,Anonymous8655,50.0,1,1,36.0,1,11,0,M,0,0,W,high
708,Anonymous9274,112.0,1,2,85.0,0,9,0,XL,1,0,S,high
709,Anonymous4271,67.8,2,5,164.0,0,8,0,S,1,1,MW,medium
710,Anonymous5635,268.0,1,1,50.0,0,11,0,S,0,0,MW,high
711,Anonymous14716,0.0,3,9,379.0,0,5,0,L,1,0,W,low
712,Anonymous7920,37.0,1,1,16.0,0,1,1,No size,0,0,S,low
713,Anonymous14937,82.75,1,1,45.0,1,4,0,XS,0,0,W,high
714,Anonymous9975,94.5,2,2,100.0,0,10,0,S,1,0,S,high
715,Anonymous3140,316.5,2,2,83.0,0,10,0,S,0,0,W,high
